Frames Per Second,Frame Delivery Time (ms),Frame Queue Time (ms),Frame Latch Time (ms),Bandwidth Estimate (kbps),Bandwidth Utilization (kbps),Bandwidth Utilization (%),Round Trip Delay (ms),Jitter (us),Packets Received (total),Packets Lost (cumulative),Packets Dropped (cumulative)
92.2,4294987,11.4,0,110300,8242,4,1,67,332819,439,493
90.2,4294986.5,11.2,0,103884,7908,4,1,95,333626,439,493
90.4,4294988,12.3,0,72111,5186,4,2,123,334332,439,493
89.2,4294986.5,11.4,0,118937,6820,4,2,69,335092,439,493
89.8,4294987,11.3,0,117981,6685,4,2,90,335864,439,493
89.9,4294987.5,11.8,0,121974,7028,4,1,64,336610,439,493
90.2,4294987.5,11.5,0,118318,7269,4,1,84,337385,439,493
89.8,4294987.5,11.9,0,90251,6418,5,1,143,338154,439,493
90.1,4294988.5,12.9,0,110565,7673,4,1,68,338928,439,493
89.9,4294987.5,11.7,0,67515,4444,4,1,118,339602,439,493
91.3,4294987.5,12.2,0,79097,5525,4,1,95,340236,439,493
90.4,4294987,11.4,0,81785,6460,5,1,81,340999,439,493
90.2,4294987.5,12.1,0,88110,6328,5,1,100,341744,439,493
89.2,4294985.5,10.3,0,98881,6713,4,1,78,342460,439,493
90.5,4294987.5,12.4,0,86681,6550,5,1,79,343218,439,493
90.3,4294986.5,11.2,0,123814,8517,4,1,54,344026,439,493
90,4294987.5,12.1,0,99519,6323,5,1,83,344754,439,493
90.3,4294990,13.7,0,88818,6355,7,1,174,345450,439,493
90.6,4294987.5,12.5,0,113805,7987,4,2,100,346259,439,493
90,4294990,15.6,0,94495,6868,4,2,107,347031,439,493
89.9,4294987.5,11.9,0,78478,6917,6,2,75,347834,439,493
67.3,4294987.5,11.7,0,79406,5009,4,1,87,348493,439,493
89.6,4294987,11.5,0,98803,6763,4,2,87,349227,439,493
90,4294988.5,12.7,0,70179,4758,4,2,127,349891,439,493
90,4294986.5,11.1,0,69247,4191,5,2,128,350464,439,493
89.7,4294987.5,12.2,0,60597,3498,4,1,154,351033,439,493
90.1,4294986.5,10.7,0,74060,3885,4,1,95,351604,439,493
89.8,4294987.5,11.9,0,70807,3927,4,1,116,352182,439,493
90.6,4294986.5,11.6,0,56716,5749,4,1,134,352836,439,493
91.1,4294986.5,11.4,0,47235,513,4,1,112,353228,439,493
90.6,4294986.5,12.2,0,48313,387,4,1,111,353612,439,493
90,4294987.5,12.4,0,77128,5870,4,1,106,354272,439,493
88.9,4294987.5,12,0,103846,8259,6,1,101,355056,439,493
89.6,4294987,11.7,0,117971,8381,4,1,65,355947,439,493
89.9,4294987.5,11.5,0,67646,6915,5,1,107,356717,439,493
89.7,4294987.5,11.6,0,78948,6006,4,1,69,357428,439,493
89.6,4294987.5,12.3,0,72000,5098,4,1,114,358100,439,493
89.7,4294989,14.2,0,61617,3798,5,1,103,358677,439,493
90.6,4294987.5,12.2,0,91430,5245,4,1,103,359281,439,493
90.1,4294987,11.4,0,66672,7712,6,1,102,360111,439,493
89.6,4294987.5,12,0,83873,5910,5,1,81,360898,439,493
90.1,4294988.5,12.8,0,84257,6080,4,1,77,361577,439,493
90.3,4294987.5,12,0,72404,4945,4,1,84,362179,439,493
90.1,4294986.5,10.9,0,76348,8193,5,1,94,362982,439,493
90.6,4294987.5,12.2,0,67521,6561,5,1,106,363759,439,493
89.8,4294989,13.4,0,90237,5632,4,1,95,364458,439,493
90.2,4294987.5,11.7,0,84120,7233,5,2,100,365249,439,493
90,4294987.5,12,0,77735,5495,4,2,79,365956,439,493
90.2,4294986.5,11.3,0,80974,7205,4,2,78,366693,439,493
89.7,4294987.5,12.2,0,77206,5898,5,1,102,367397,439,493
89.6,4294987.5,11.9,0,79883,5778,4,2,69,368119,439,493
90.2,4294987.5,12.5,0,71912,4657,4,2,118,368775,439,493
90.3,4294987.5,11.9,0,63600,4828,4,1,112,369419,439,493
89.8,4294987.5,12.5,0,70258,5327,4,1,95,370076,439,493
90,4294986.5,11.2,0,63889,5915,5,1,80,370779,439,493
89.5,4294986.5,11.5,0,68235,4825,4,2,136,371411,439,493
90,4294987.5,11.6,0,59760,4877,6,1,86,372066,439,493
90,4294987.5,12.1,0,76770,4911,4,2,114,372714,439,493
89.6,4294987.5,12.1,0,80949,5562,5,2,104,373395,439,493
89.9,4294986.5,11.4,0,68829,5523,6,2,167,374057,439,493
89.5,4294989.5,14.1,0,84719,5366,4,1,92,374689,439,493
90,4294987.5,11.5,0,81529,5398,5,1,207,375369,439,493
89,4294986.5,11,0,66650,5515,7,2,120,376037,439,493
90.3,4294987.5,12.1,0,65003,4971,4,2,123,376727,439,493
90.2,4294986.5,10.7,0,69705,5766,5,1,96,377371,439,493
90.3,4294987.5,12.1,0,59449,4830,4,1,124,378034,439,493
90,4294991,15.9,0,60957,4605,5,1,143,378684,439,493
90.8,4294987.5,11.9,0,60707,5231,5,2,109,379346,439,493
89.7,4294986.5,11,0,51385,4123,6,2,161,379952,439,493
88.6,4294987.5,12,0,50622,4992,5,2,118,380602,439,493
90.2,4294987.5,12.3,0,47768,4365,5,1,137,381193,439,493
89.6,4294986,10.1,0,48579,4781,6,1,81,381804,439,493
90.7,4294987.5,12.5,0,59175,4573,5,1,126,382459,439,493
89.4,4294985.5,9.4,0,42321,5089,7,3,214,383094,439,493
91,4294988.5,13.4,0,60519,4498,5,1,200,383703,439,493
90.4,4294987.5,11.7,0,89145,4947,4,1,101,384331,439,493
90.8,4294986.5,11.3,0,112581,7998,4,1,96,385107,439,493
89.8,4294987.5,12.1,0,124105,8391,5,2,65,385950,439,493
89.8,4294987.5,12,0,95308,6636,4,1,83,386737,439,493
89.7,4294988,12.7,0,100967,7345,4,1,63,387509,439,493
90.7,4294986.5,11.4,0,79158,6841,6,2,135,388305,439,493
89.9,4294987.5,11.8,0,76884,6359,4,2,76,389061,439,493
91.1,4294987.5,11.8,0,77410,6462,4,2,99,389772,439,493
90.6,4294986.5,11.2,0,82631,7792,8,2,116,390551,439,493
90.7,4294987.5,12.2,0,88872,7142,5,2,80,391336,439,493
89.3,4294990,15.5,0,122247,7266,4,2,72,392080,439,493
90.1,4294987.5,11.9,0,98599,6383,4,2,66,392838,439,493
90.4,4294987.5,11.8,0,91108,7404,4,2,100,393635,439,493
88.8,4294987.5,11.9,0,83550,6461,4,2,75,394419,439,493
89.8,4294988.5,13.3,0,64206,4824,4,2,103,395080,439,493
89.9,4294987.5,11.8,0,69275,5596,4,2,81,395795,439,493
90.6,4294987.5,12,0,66072,4769,4,1,117,396429,439,493
89.8,4294986.5,10.9,0,69874,4975,5,1,98,397032,439,493
89.2,4294987.5,11.7,0,70074,4287,4,2,112,397669,439,493
88.6,4294986.5,11.3,0,68883,4386,4,1,132,398281,439,493
89.8,4294987.5,12.2,0,80629,5089,4,1,94,398918,439,493
89.1,4294987.5,12.7,0,66948,5810,5,1,100,399599,439,493
90.4,4294987.5,12.2,0,69769,5263,5,1,97,400251,439,493
90.2,4294987.5,11.7,0,72883,4938,4,1,102,400887,439,493
90.2,4294987,11.7,0,65805,4947,5,1,136,401557,439,493
89.4,4294986,10.9,0,68559,5663,4,1,105,402179,439,493
90.5,4294987.5,12.3,0,59189,4867,10,1,138,402817,439,493
89.8,4294988.5,13.7,0,78567,5094,4,1,86,403471,439,493
90.4,4294987.5,11.7,0,69667,5585,5,1,119,404130,439,493
90.3,4294989.5,14.2,0,80251,5354,4,1,78,404819,439,493
90.1,4294987.5,11.8,0,71323,5507,4,1,89,405513,439,493
89.9,4294987.5,11.9,0,66939,4681,7,1,100,406165,439,493
89.9,4294987.5,11.6,0,86044,6623,4,1,80,406879,439,493
89.5,4294987.5,12,0,60782,4321,5,1,142,407495,439,493
89.6,4294986.5,11.6,0,73416,4215,4,1,80,408078,439,493
89.9,4294987.5,12,0,69621,3981,4,2,116,408657,439,493
89.8,4294990,13.6,0,56242,5826,10,2,141,409361,439,493
90.9,4294987.5,12.4,0,74142,5483,5,2,97,410057,439,493
90.7,4294987.5,12.3,0,71087,5021,4,2,113,410673,439,493
90.2,4294987,11.5,0,60022,6262,5,1,107,411393,439,493
89.8,4294987.5,11.7,0,85986,5267,4,2,104,412058,439,493
90.6,4294986.5,10.7,0,77568,6222,4,2,88,412753,439,493
90.2,4294987.5,11.8,0,78966,5641,4,1,105,413450,439,493
89.9,4294986,10.8,0,65415,5002,5,1,97,414073,439,493
89.9,4294987.5,11.7,0,62480,4526,4,1,113,414722,439,493
90,4294986.5,11,0,64291,6019,5,1,125,415388,439,493
90.5,4294987.5,12.2,0,63601,5907,4,1,79,416105,439,493
89.5,4294987.5,12.2,0,63625,5385,6,1,113,416757,439,493
90,4294985.5,10.5,0,91464,6420,4,1,76,417459,439,493
90,4294987.5,11.8,0,81365,5585,4,1,95,418146,439,493
89.7,4294987.5,11.8,0,52679,4619,6,1,146,418782,439,493
90.8,4294987.5,12.2,0,86583,5098,5,1,106,419417,439,493
89.8,4294986.5,11.7,0,73697,4915,4,1,149,420049,439,493
89.6,4294987.5,11.9,0,65244,4113,4,1,144,420677,439,493
90.1,4294985.5,10.4,0,81442,5909,4,2,120,421352,439,493
90.2,4294987.5,12,0,64450,4852,5,2,133,421981,439,493
89.6,4294987.5,11.6,0,62530,4748,6,1,157,422625,439,493
90.4,4294987,11.5,0,100438,5285,4,1,87,423274,439,493
90.1,4294987.5,11.8,0,65080,4891,6,1,122,423920,439,493
89.6,4294987.5,12.1,0,82333,5857,4,1,105,424649,439,493
89.9,4294987.5,12,0,82698,5853,4,2,97,425366,439,493
90.4,4294987.5,12.4,0,90136,6331,4,2,107,426081,439,493
89.7,4294986.5,11.1,0,95127,7310,5,2,71,426827,439,493
89.8,4294990,15.4,0,98635,7006,4,2,89,427609,439,493
90.1,4294987.5,11.6,0,80390,5897,4,2,99,428351,439,493
90.2,4294987.5,11.8,0,79680,5064,4,2,95,429006,439,493
89.9,4294988,13.1,0,79783,5831,4,1,154,429666,439,493
90.1,4294987.5,12.1,0,69505,6247,5,1,105,430346,439,493
90.2,4294990.5,16,0,102633,6742,6,2,85,431104,439,493
90.2,4294987,11.3,0,66817,5458,5,2,114,431826,439,493
89.5,4294990,15.1,0,73094,4410,4,2,80,432462,439,493
89.6,4294987.5,12,0,68660,4755,4,1,92,433099,439,493
90.1,4294987.5,12.2,0,64653,4629,5,1,108,433703,439,493
89.3,4294986.5,11.4,0,69065,5294,4,1,122,434341,439,493
90.5,4294987.5,11.9,0,75489,4758,5,1,98,434971,439,493
89.9,4294987,11.7,0,78545,5236,4,1,175,435598,439,493
89.7,4294987.5,12.2,0,65317,4901,4,1,133,436238,439,493
90,4294986.5,11.5,0,77788,5701,4,1,111,436906,439,493
90.1,4294987.5,12.3,0,71105,5188,4,2,80,437561,439,493
89.5,4294987.5,11.7,0,74032,5707,4,2,90,438263,439,493
90.5,4294987.5,11.8,0,67298,5069,4,1,76,438919,439,493
90.4,4294986.5,11.5,0,75394,5357,4,1,116,439547,439,493
89.9,4294988.5,11.1,0,70288,4870,4,9,1145,440167,439,493
90.3,4294987.5,11.1,0,58184,4671,6,9,1041,440773,439,493
20.3,4294984.5,7.2,38.3,34967,4959,100,10,1636,441444,439,493
123.9,4295014.5,5.8,0,15989,3084,91,13,1804,442103,439,493
186,4295019.5,10.3,0,36758,5438,96,12,1743,442758,439,493
89.9,4295018,15.2,0,52850,4874,54,12,1962,443460,439,493
90.3,4295000.5,18,0,61053,4541,32,8,1787,444099,439,493
90.5,4295003,19.4,0,72961,3793,23,11,2114,444689,439,493
89.9,4294989,12,0,53835,4701,9,5,1140,445316,439,493
90.1,4295002,11.9,0,39717,4339,65,5,1982,445957,439,493
90,4294994,16.8,0,90330,4863,3,12,1183,446605,439,493
89.9,4295011,28.2,0,52412,4767,21,8,1407,447272,439,493
91.1,4295011.5,28.8,0,69004,4232,16,11,1781,447885,439,493
90.1,4294987.5,8.6,0,70022,4707,13,9,1509,448476,439,493
90.3,4294986.5,11.2,0,83548,5786,4,9,152,449135,439,493
89.8,4294988,13.2,0,81152,4684,4,1,105,449760,439,493
90,4294987.5,11.9,0,60439,4480,5,1,119,450368,439,493
90.2,4294987.5,12.3,0,68693,3822,4,1,111,450943,439,493
89.8,4294986.5,11,0,80530,5518,4,2,95,451604,439,493
89.9,4294987.5,11.7,0,69399,5658,5,1,82,452348,439,493
89.9,4294986.5,11,0,72470,6038,4,1,96,453032,439,493
91,4294987,11.7,0,72710,4227,4,1,96,453654,439,493
90.3,4294986.5,11.5,0,87600,5945,4,2,92,454315,439,493
89.5,4294987.5,12.2,0,75357,6000,4,1,69,454994,439,493
90,4294986.5,11.2,0,60513,4565,4,1,82,455614,439,493
90,4294987,11.8,0,64790,4199,5,1,105,456256,439,493
89.9,4294986.5,10.9,0,72177,5318,5,1,93,456896,439,493
89.9,4294987.5,12.5,0,74036,4808,4,2,201,457513,439,493
90.1,4294986.5,11.5,0,73235,5051,5,2,113,458129,439,493
90.1,4294987.5,11.4,0,76966,5211,6,1,96,458777,439,493
89.9,4294986.5,10.9,0,62826,5579,5,2,96,459414,439,493
89.2,4294987.5,11.8,0,61832,5362,4,2,109,460058,439,493
89.8,4294987.5,11.7,0,67001,4981,4,1,146,460700,439,493
88.5,4294986.5,11.2,0,71873,4944,4,2,130,461336,439,493
90,4294987.5,12.5,0,66268,4422,4,2,171,461988,439,493
90.2,4294986.5,11.4,0,86720,5061,4,2,104,462616,439,493
89.6,4294987.5,11.7,0,86201,5655,4,2,130,463321,439,493
89.9,4294989.5,14.3,0,63552,5163,6,3,141,463992,439,493
90.2,4294987.5,12.2,0,66194,4524,5,3,143,464608,439,493
89.9,4294987.5,11.7,0,68040,4677,4,1,108,465221,439,493
90.2,4294987.5,12.5,0,63192,3904,4,1,112,465794,439,493
90.1,4294987.5,12.4,0,67874,4414,4,1,104,466418,439,493
89.6,4294986.5,10.4,0,56238,4987,7,1,127,467022,439,493
90.8,4294987,11.6,0,63419,5089,5,1,103,467676,439,493
90.2,4294986.5,11.6,0,68393,5465,4,1,111,468318,439,493
89,4294987.5,12,0,60990,4239,5,1,96,468919,439,493
90.7,4294986.5,11.6,0,54173,5707,5,1,121,469579,439,493
89.8,4294987.5,12,0,62559,5567,4,1,80,470237,439,493
89.9,4294988.5,13.3,0,76683,5330,4,1,79,470925,439,493
90,4294987.5,12.3,0,72739,5187,4,1,90,471598,439,493
90.4,4294986,10.8,0,74810,5164,4,1,98,472243,439,493
90.2,4294987.5,12.1,0,75106,5710,4,1,80,472956,439,493
90.1,4294990,15,0,78479,4730,4,1,105,473577,439,493
89.9,4294987.5,11.8,0,69654,6389,4,1,144,474318,439,493
89.8,4294987.5,11.6,0,67697,5142,5,1,96,474962,439,493
89.9,4294987,11.8,0,68280,5027,4,1,99,475637,439,493
90,4294990,14.4,0,61649,6189,12,1,425,476305,439,493
90.4,4294986,10.6,0,82296,6033,4,1,112,476989,439,493
90.2,4294987.5,12.1,0,76073,5124,5,1,95,477639,439,493
89.7,4294988.5,12.6,0,68293,5501,5,2,106,478291,439,493
89.5,4294987.5,12.3,0,74297,5300,4,2,125,478964,439,493
90.1,4294987,11.7,0,71077,4863,4,1,116,479615,439,493
89.9,4294986.5,10.9,0,52550,4742,6,1,125,480224,439,493
90.3,4294987,11.7,0,74608,4927,4,1,103,480882,439,493
89.8,4294988.5,12.7,0,57983,4225,5,1,112,481472,439,493
90.2,4294987,11.6,0,58807,4533,6,1,94,482085,439,493
90.5,4294989.5,14.9,0,70454,4087,4,1,96,482654,439,493
90.7,4294987.5,11.8,0,54864,5372,6,1,121,483307,439,493
89.5,4294986.5,11.2,0,67816,5394,4,2,103,483947,439,493
90.4,4294987,11.6,0,45744,4684,8,2,121,484613,439,493
90.2,4294987.5,12.3,0,59171,4394,5,2,131,485225,439,493
90.2,4294987,11.8,0,74191,4395,4,1,106,485832,439,493
89.2,4294987.5,12.2,0,63364,4760,4,1,94,486436,439,493
90,4294987.5,12,0,64235,3897,4,1,103,487042,439,493
90.3,4294987.5,12,0,62556,4555,4,2,111,487626,439,493
90.4,4294986.5,11.9,0,61496,5192,4,1,101,488293,439,493
89.1,4294988,13.3,0,42290,3257,6,1,117,488838,439,493
90.5,4294986.5,11.5,0,58685,5570,6,1,93,489449,439,493
90.4,4294986.5,11.5,0,79974,5634,4,2,100,490122,439,493
89.6,4294986.5,11.9,0,88422,5489,4,2,78,490759,439,493
89.3,4294986.5,11,0,97940,7073,5,1,59,491478,439,493
90.2,4294987.5,11.9,0,89678,7082,4,1,78,492257,439,493
90.2,4294989.5,13.7,0,72954,6929,4,1,143,493056,439,493
90.2,4294987.5,11.3,0,84939,8768,6,1,76,493915,439,493
90,4294987,11.4,0,90585,8579,5,1,98,494793,439,493
89.9,4294988,12.6,0,115179,7960,4,2,112,495671,439,493
90.1,4294987.5,11.7,0,80134,6640,5,2,66,496502,439,493
89.8,4294987.5,11.9,0,91122,7065,4,1,81,497327,439,493
89.8,4294986,10.7,0,55857,4211,4,2,108,497984,439,493
89.7,4294987.5,12,0,59501,2505,4,2,115,498482,439,493
90,4294986.5,11.1,0,57062,3417,5,1,101,499001,439,493
90.1,4294987.5,11.8,0,54701,3028,4,1,90,499551,439,493
90.1,4294987.5,11.7,0,57625,3729,5,1,91,500070,439,493
90,4294986.5,11.6,0,51132,4798,4,1,131,500715,439,493
90.9,4294989.5,14.3,0,59689,4062,4,1,121,501298,439,493
90.1,4294986.5,11.9,0,61256,3325,4,1,191,501860,439,493
90,4294987.5,12.2,0,68691,4384,4,1,129,502441,439,493
90,4294986.5,10.9,0,70003,5650,4,1,98,503063,439,493
90.8,4294987.5,11.5,0,70915,4480,4,1,107,503666,439,493
90,4294988,13,0,71017,4875,6,1,119,504304,439,493
90.1,4294986.5,11.5,0,64511,3600,4,1,127,504876,439,493
91.3,4294987.5,12.4,0,58046,3390,4,1,189,505421,439,493
89.6,4294986.5,11.5,0,69033,4550,4,1,98,506023,439,493
89.8,4294987.5,12.2,0,72279,5623,4,1,87,506682,439,493
90.1,4294990.5,16.1,0,82795,4254,4,1,101,507270,439,493
89.3,4294986.5,11.7,0,73103,4275,4,2,111,507870,439,493
90.5,4294986.5,11.5,0,76105,4766,5,1,119,508480,439,493
68.4,4294987.5,12.1,0,82184,5868,4,1,121,509164,439,493
89.7,4294987.5,12.3,0,62731,6007,8,1,79,509893,439,493
89.8,4294986.5,12.1,0,49951,1521,4,1,129,510405,439,493
90,4294986.5,11.6,0,45068,1182,4,1,120,510786,439,493
90.1,4294986.5,11,0,43749,1504,4,1,131,511211,439,493
90.2,4294987.5,11.8,0,38646,2356,7,1,123,511682,439,493
90.9,4294987.5,12.4,0,63795,2362,4,1,108,512127,439,493
90.2,4294990,16.4,0,63139,2309,4,1,99,512579,439,493
90,4294986.5,11.8,0,55720,2087,4,2,158,513020,439,493
90.1,4294986.5,11.6,0,51748,1629,4,1,148,513446,439,493
90.4,4294986.5,11.4,0,55294,2437,4,1,137,513895,439,493
90.3,4294987.5,12.4,0,53688,3383,5,1,174,514445,439,493
89.9,4294986.5,11,0,69046,4778,5,1,94,515018,439,493
89.1,4294987.5,12.5,0,52651,4963,7,2,98,515662,439,493
90,4294986.5,11.1,0,70173,5587,5,2,86,516339,439,493
90,4294987,11.8,0,79891,5971,5,1,76,517031,439,493
89.9,4294987.5,11.9,0,73669,7319,5,1,96,517777,439,493
89.3,4294987.5,12,0,70371,4859,4,1,111,518460,439,493
90,4294990,15.7,0,85069,5404,4,1,87,519132,439,493
89.9,4294986.5,11.3,0,78956,5878,4,1,97,519831,439,493
89.1,4294989.5,14.8,0,99914,6296,4,1,62,520527,439,493
90.4,4294987.5,12,0,78764,5758,5,1,98,521247,439,493
89.9,4294990,15.4,0,87468,5560,4,1,98,521955,439,493
89.8,4294986.5,11.3,0,86999,6398,4,1,82,522700,439,493
90.1,4294989.5,14.8,0,61719,4987,4,1,126,523363,439,493
89.6,4294987.5,12.7,0,57636,5773,6,1,87,524149,439,493
90.2,4294987.5,12.3,0,76782,6379,4,1,81,524828,439,493
89.4,4294987,11.6,0,87608,7571,4,1,73,525652,439,493
90.1,4294987.5,12.1,0,80179,5563,4,1,80,526297,439,493
90,4294987.5,11.6,0,72567,5775,6,1,95,527017,439,493
89.4,4294987.5,12.1,0,100725,6870,4,1,74,527745,439,493
88.5,4294988.5,13.7,0,91985,6611,6,1,81,528458,439,493
89.6,4294987.5,12.1,0,84786,6468,4,1,60,529233,439,493
89.6,4294986,10.5,0,100753,6805,4,2,87,530015,439,493
90.1,4294987,11.8,0,90935,5374,4,2,96,530689,439,493
90.1,4294986.5,11.3,0,81311,5110,4,2,71,531313,439,493
89.1,4294986.5,11.4,0,95919,5659,4,1,62,531964,439,493
89.9,4294987.5,11.7,0,89137,5047,4,2,80,532579,439,493
89.5,4294987.5,11.7,0,73039,5669,4,2,104,533262,439,493
89.8,4294987.5,11.8,0,82129,5165,5,1,113,533928,439,493
90.3,4294987.5,12.2,0,79247,6217,4,1,91,534619,439,493
91,4294986.5,11.4,0,58459,5720,6,1,86,535295,439,493
90.7,4294987.5,12.4,0,62621,5050,5,1,131,535949,439,493
89.8,4294986.5,11.6,0,67704,3724,4,2,139,536519,439,493
90.6,4294987.5,11.9,0,59180,4311,5,1,175,537085,439,493
90,4294987.5,11.5,0,88315,5941,4,1,88,537792,439,493
90.2,4294987.5,12.3,0,49690,4737,7,1,85,538411,439,493
89.4,4294986.5,10.6,0,99602,7155,6,1,83,539099,439,493
90.1,4294986.5,11.6,0,106297,8581,4,1,86,539978,439,493
90.3,4294990,15.3,0,123326,8429,4,2,78,540794,439,493
90.3,4294987.5,12.3,0,87002,6535,4,1,81,541528,439,493
89.9,4294987.5,11.8,0,88449,4560,4,1,94,542139,439,493
89.9,4294986.5,11.5,0,81259,4983,4,1,67,542754,439,493
89.2,4294987.5,12.1,0,85009,6880,6,1,93,543520,439,493
